IDENTIFIER	BINCODE	NAME
'252171_at'	'35.1'	'not assigned.no ontology'
'260051_at'	'35.1'	'not assigned.no ontology'
'265776_at'	'35.1'	'not assigned.no ontology'
'248515_at'	'35.1'	'not assigned.no ontology'
'253343_at'	'35.1'	'not assigned.no ontology'
'251606_at'	'35.1'	'not assigned.no ontology'
'262329_at'	'35.1'	'not assigned.no ontology'
'249373_at'	'35.1'	'not assigned.no ontology'
'249192_at'	'35.1'	'not assigned.no ontology'
'266537_at'	'35.1'	'not assigned.no ontology'
'265001_at'	'35.1'	'not assigned.no ontology'
'259152_at'	'35.1'	'not assigned.no ontology'
'252540_at'	'35.1'	'not assigned.no ontology'
'248549_at'	'35.1'	'not assigned.no ontology'
'256923_at'	'35.1'	'not assigned.no ontology'
'257974_at'	'35.1'	'not assigned.no ontology'
'258831_at'	'35.1'	'not assigned.no ontology'
'256286_at'	'35.1'	'not assigned.no ontology'
'266379_at'	'35.1'	'not assigned.no ontology'
'254593_s_at'	'35.1'	'not assigned.no ontology'
'255981_at'	'35.1'	'not assigned.no ontology'
'247265_at'	'35.1'	'not assigned.no ontology'
'257059_at'	'35.1'	'not assigned.no ontology'
'260781_at'	'35.1'	'not assigned.no ontology'
'256251_at'	'35.1'	'not assigned.no ontology'
'258971_at'	'35.1'	'not assigned.no ontology'
'255769_at'	'35.1'	'not assigned.no ontology'
'267131_at'	'35.1'	'not assigned.no ontology'
'266137_at'	'35.1'	'not assigned.no ontology'
'264382_at'	'35.1'	'not assigned.no ontology'
'255860_at'	'35.1'	'not assigned.no ontology'
'267038_at'	'35.1'	'not assigned.no ontology'
'249565_at'	'35.1'	'not assigned.no ontology'
'252357_at'	'35.1'	'not assigned.no ontology'
'251747_at'	'35.1'	'not assigned.no ontology'
'249019_at'	'35.1'	'not assigned.no ontology'
'247777_at'	'35.1'	'not assigned.no ontology'
'257860_at'	'35.1'	'not assigned.no ontology'
'257885_at'	'35.1'	'not assigned.no ontology'
'256001_at'	'35.1'	'not assigned.no ontology'
'260413_at'	'35.1'	'not assigned.no ontology'
'260474_at'	'35.1'	'not assigned.no ontology'
'261107_at'	'35.1'	'not assigned.no ontology'
'265099_at'	'35.1'	'not assigned.no ontology'
'252007_at'	'35.1'	'not assigned.no ontology'
'259249_at'	'35.1'	'not assigned.no ontology'
'249808_at'	'35.1'	'not assigned.no ontology'
'246150_at'	'35.1'	'not assigned.no ontology'
'258093_at'	'35.1'	'not assigned.no ontology'
'256910_at'	'35.1'	'not assigned.no ontology'
'261674_at'	'35.1'	'not assigned.no ontology'
'261960_at'	'35.1'	'not assigned.no ontology'
'263103_at'	'35.1'	'not assigned.no ontology'
'261430_at'	'35.1'	'not assigned.no ontology'
'249758_at'	'35.1'	'not assigned.no ontology'
'258773_at'	'35.1'	'not assigned.no ontology'
'248944_at'	'35.1'	'not assigned.no ontology'
'265796_at'	'35.1'	'not assigned.no ontology'
'258925_at'	'35.1'	'not assigned.no ontology'
'252714_x_at'	'35.1'	'not assigned.no ontology'
'253595_at'	'35.1'	'not assigned.no ontology'
'246348_at'	'35.1'	'not assigned.no ontology'
'256448_s_at'	'35.1'	'not assigned.no ontology'
'248939_at'	'35.1'	'not assigned.no ontology'
'255827_at'	'35.1'	'not assigned.no ontology'
'260606_at'	'35.1'	'not assigned.no ontology'
'248279_at'	'35.1'	'not assigned.no ontology'
'258992_at'	'35.1'	'not assigned.no ontology'
'264772_at'	'35.1'	'not assigned.no ontology'
'255183_at'	'35.1'	'not assigned.no ontology'
'248627_at'	'35.1'	'not assigned.no ontology'
'246559_at'	'35.1'	'not assigned.no ontology'
'265517_at'	'35.1'	'not assigned.no ontology'
'249660_at'	'35.1'	'not assigned.no ontology'
'253289_at'	'35.1'	'not assigned.no ontology'
'267393_at'	'35.1'	'not assigned.no ontology'
'251546_at'	'35.1'	'not assigned.no ontology'
'245501_at'	'35.1'	'not assigned.no ontology'
'253003_s_at'	'35.1'	'not assigned.no ontology'
'256493_at'	'35.1'	'not assigned.no ontology'
'264610_at'	'35.1'	'not assigned.no ontology'
'246643_s_at'	'35.1'	'not assigned.no ontology'
'257772_at'	'35.1'	'not assigned.no ontology'
'245880_at'	'35.1'	'not assigned.no ontology'
'249252_at'	'35.1'	'not assigned.no ontology'
'265841_at'	'35.1'	'not assigned.no ontology'
'262846_at'	'35.1'	'not assigned.no ontology'
'260510_at'	'35.1'	'not assigned.no ontology'
'258905_at'	'35.1'	'not assigned.no ontology'
'254046_at'	'35.1'	'not assigned.no ontology'
'261168_at'	'35.1'	'not assigned.no ontology'
'267369_at'	'35.1'	'not assigned.no ontology'
'251153_at'	'35.1'	'not assigned.no ontology'
'247568_at'	'35.1'	'not assigned.no ontology'
'253312_s_at'	'35.1'	'not assigned.no ontology'
'256402_at'	'35.1'	'not assigned.no ontology'
'265314_at'	'35.1'	'not assigned.no ontology'
'252456_at'	'35.1'	'not assigned.no ontology'
'257889_at'	'35.1'	'not assigned.no ontology'
'261839_at'	'35.1'	'not assigned.no ontology'
'264031_at'	'35.1'	'not assigned.no ontology'
'263693_at'	'35.1'	'not assigned.no ontology'
'260585_at'	'35.1'	'not assigned.no ontology'
'254474_at'	'35.1'	'not assigned.no ontology'
'257439_at'	'35.1'	'not assigned.no ontology'
'264492_at'	'35.1'	'not assigned.no ontology'
'262151_at'	'35.1'	'not assigned.no ontology'
'247774_at'	'35.1'	'not assigned.no ontology'
'259768_at'	'35.1'	'not assigned.no ontology'
'254783_at'	'35.1'	'not assigned.no ontology'
'259716_at'	'35.1'	'not assigned.no ontology'
'260752_at'	'35.1'	'not assigned.no ontology'
'266601_at'	'35.1'	'not assigned.no ontology'
'261651_at'	'35.1'	'not assigned.no ontology'
'266800_at'	'35.1'	'not assigned.no ontology'
'248780_at'	'35.1'	'not assigned.no ontology'
'265568_s_at'	'35.1'	'not assigned.no ontology'
'254180_at'	'35.1'	'not assigned.no ontology'
'250565_at'	'35.1'	'not assigned.no ontology'
'255027_at'	'35.1'	'not assigned.no ontology'
'248323_at'	'35.1'	'not assigned.no ontology'
'247260_at'	'35.1'	'not assigned.no ontology'
'249079_at'	'35.1'	'not assigned.no ontology'
'251401_at'	'35.1'	'not assigned.no ontology'
'257745_at'	'35.1'	'not assigned.no ontology'
'265473_at'	'35.1'	'not assigned.no ontology'
'258049_at'	'35.1'	'not assigned.no ontology'
'249917_at'	'35.1'	'not assigned.no ontology'
'247511_at'	'35.1'	'not assigned.no ontology'
'249289_at'	'35.1'	'not assigned.no ontology'
'248972_at'	'35.1'	'not assigned.no ontology'
'256394_at'	'35.1'	'not assigned.no ontology'
'256201_at'	'35.1'	'not assigned.no ontology'
'250909_at'	'35.1'	'not assigned.no ontology'
'267214_at'	'35.1'	'not assigned.no ontology'
'266420_at'	'35.1'	'not assigned.no ontology'
'261994_at'	'35.1'	'not assigned.no ontology'
'264426_at'	'35.1'	'not assigned.no ontology'
'254874_at'	'35.1'	'not assigned.no ontology'
'251614_at'	'35.1'	'not assigned.no ontology'
'245936_at'	'35.1'	'not assigned.no ontology'
'246078_s_at'	'35.1'	'not assigned.no ontology'
'250049_at'	'35.1'	'not assigned.no ontology'
'261032_at'	'35.1'	'not assigned.no ontology'
'256473_at'	'35.1'	'not assigned.no ontology'
'249256_at'	'35.1'	'not assigned.no ontology'
'260500_at'	'35.1'	'not assigned.no ontology'
'246878_at'	'35.1'	'not assigned.no ontology'
'248199_at'	'35.1'	'not assigned.no ontology'
'245064_at'	'35.1'	'not assigned.no ontology'
'247359_at'	'35.1'	'not assigned.no ontology'
'263647_at'	'35.1'	'not assigned.no ontology'
'261737_at'	'35.1'	'not assigned.no ontology'
'245421_at'	'35.1'	'not assigned.no ontology'
'247412_at'	'35.1'	'not assigned.no ontology'
'262532_at'	'35.1'	'not assigned.no ontology'
'249563_at'	'35.1'	'not assigned.no ontology'
'250968_at'	'35.1'	'not assigned.no ontology'
'247491_at'	'35.1'	'not assigned.no ontology'
'245969_at'	'35.1'	'not assigned.no ontology'
'254920_at'	'35.1'	'not assigned.no ontology'
'245646_x_at'	'35.1'	'not assigned.no ontology'
'252002_at'	'35.1'	'not assigned.no ontology'
'267192_at'	'35.1'	'not assigned.no ontology'
'267616_at'	'35.1'	'not assigned.no ontology'
'265652_x_at'	'35.1'	'not assigned.no ontology'
'257064_at'	'35.1'	'not assigned.no ontology'
'247727_at'	'35.1'	'not assigned.no ontology'
'266662_at'	'35.1'	'not assigned.no ontology'
'250919_at'	'35.1'	'not assigned.no ontology'
'246923_at'	'35.1'	'not assigned.no ontology'
'262503_at'	'35.1'	'not assigned.no ontology'
'257292_s_at'	'35.1'	'not assigned.no ontology'
'257720_at'	'35.1'	'not assigned.no ontology'
'262524_at'	'35.1'	'not assigned.no ontology'
'260724_at'	'35.1'	'not assigned.no ontology'
'261889_at'	'35.1'	'not assigned.no ontology'
'251353_at'	'35.1'	'not assigned.no ontology'
'259603_at'	'35.1'	'not assigned.no ontology'
'249400_at'	'35.1'	'not assigned.no ontology'
'251903_at'	'35.1'	'not assigned.no ontology'
'255288_at'	'35.1'	'not assigned.no ontology'
'254568_x_at'	'35.1'	'not assigned.no ontology'
'263262_at'	'35.1'	'not assigned.no ontology'
'254204_at'	'35.1'	'not assigned.no ontology'
'251119_at'	'35.1'	'not assigned.no ontology'
'259323_at'	'35.1'	'not assigned.no ontology'
'253511_at'	'35.1'	'not assigned.no ontology'
'252876_at'	'35.1'	'not assigned.no ontology'
'251163_at'	'35.1'	'not assigned.no ontology'
'254163_s_at'	'35.1'	'not assigned.no ontology'
'264768_at'	'35.1'	'not assigned.no ontology'
'266574_at'	'35.1'	'not assigned.no ontology'
'266561_at'	'35.1'	'not assigned.no ontology'
'254975_at'	'35.1'	'not assigned.no ontology'
'263449_at'	'35.1'	'not assigned.no ontology'
'254811_at'	'35.1'	'not assigned.no ontology'
'266549_at'	'35.1'	'not assigned.no ontology'
'263996_at'	'35.1'	'not assigned.no ontology'
'253282_at'	'35.1'	'not assigned.no ontology'
'256533_at'	'35.1'	'not assigned.no ontology'
'258478_at'	'35.1'	'not assigned.no ontology'
'245734_at'	'35.1'	'not assigned.no ontology'
'259503_at'	'35.1'	'not assigned.no ontology'
'252316_at'	'35.1'	'not assigned.no ontology'
'254558_at'	'35.1'	'not assigned.no ontology'
'246349_at'	'35.1'	'not assigned.no ontology'
'251516_s_at'	'35.1'	'not assigned.no ontology'
'261462_at'	'35.1'	'not assigned.no ontology'
'266097_at'	'35.1'	'not assigned.no ontology'
'246444_at'	'35.1'	'not assigned.no ontology'
'245390_at'	'35.1'	'not assigned.no ontology'
'256142_at'	'35.1'	'not assigned.no ontology'
'265135_at'	'35.1'	'not assigned.no ontology'
'257535_at'	'35.1'	'not assigned.no ontology'
'254236_at'	'35.1'	'not assigned.no ontology'
'248321_at'	'35.1'	'not assigned.no ontology'
'248697_at'	'35.1'	'not assigned.no ontology'
'251453_at'	'35.1'	'not assigned.no ontology'
'260298_at'	'35.1'	'not assigned.no ontology'
'247443_at'	'35.1'	'not assigned.no ontology'
'247230_at'	'35.1'	'not assigned.no ontology'
'245338_at'	'35.1'	'not assigned.no ontology'
'255287_at'	'35.1'	'not assigned.no ontology'
'245111_at'	'35.1'	'not assigned.no ontology'
'251859_at'	'35.1'	'not assigned.no ontology'
'256704_at'	'35.1'	'not assigned.no ontology'
'249085_at'	'35.1'	'not assigned.no ontology'
'256115_at'	'35.1'	'not assigned.no ontology'
'256041_at'	'35.1'	'not assigned.no ontology'
'253621_at'	'35.1'	'not assigned.no ontology'
'259154_at'	'35.1'	'not assigned.no ontology'
'257983_at'	'35.1'	'not assigned.no ontology'
'262714_s_at'	'35.1'	'not assigned.no ontology'
'247428_at'	'35.1'	'not assigned.no ontology'
'254788_at'	'35.1'	'not assigned.no ontology'
'250459_at'	'35.1'	'not assigned.no ontology'
'264075_at'	'35.1'	'not assigned.no ontology'
'257060_at'	'35.1'	'not assigned.no ontology'
'259976_at'	'35.1'	'not assigned.no ontology'
'253068_at'	'35.1'	'not assigned.no ontology'
'244953_s_at'	'35.1'	'not assigned.no ontology'
'247071_at'	'35.1'	'not assigned.no ontology'
'251874_at'	'35.1'	'not assigned.no ontology'
'249122_at'	'35.1'	'not assigned.no ontology'
'256227_at'	'35.1'	'not assigned.no ontology'
'261213_at'	'35.1'	'not assigned.no ontology'
'259500_at'	'35.1'	'not assigned.no ontology'
'246317_at'	'35.1'	'not assigned.no ontology'
'253441_at'	'35.1'	'not assigned.no ontology'
'248419_at'	'35.1'	'not assigned.no ontology'
'260253_at'	'35.1'	'not assigned.no ontology'
'264800_at'	'35.1'	'not assigned.no ontology'
'255738_at'	'35.1'	'not assigned.no ontology'
'261271_at'	'35.1'	'not assigned.no ontology'
'247781_at'	'35.1'	'not assigned.no ontology'
'249703_at'	'35.1'	'not assigned.no ontology'
'255743_at'	'35.1'	'not assigned.no ontology'
'262493_at'	'35.1'	'not assigned.no ontology'
'247353_at'	'35.1'	'not assigned.no ontology'
'250732_at'	'35.1'	'not assigned.no ontology'
'248495_at'	'35.1'	'not assigned.no ontology'
'267501_at'	'35.1'	'not assigned.no ontology'
'250664_at'	'35.1'	'not assigned.no ontology'
'247389_at'	'35.1'	'not assigned.no ontology'
'252526_at'	'35.1'	'not assigned.no ontology'
'261814_at'	'35.1'	'not assigned.no ontology'
'267286_at'	'35.1'	'not assigned.no ontology'
'248187_at'	'35.1'	'not assigned.no ontology'
'261025_at'	'35.1'	'not assigned.no ontology'
'257357_at'	'35.1'	'not assigned.no ontology'
'245749_at'	'35.1'	'not assigned.no ontology'
'245765_at'	'35.1'	'not assigned.no ontology'
'245154_at'	'35.1'	'not assigned.no ontology'
'251514_at'	'35.1'	'not assigned.no ontology'
'265233_s_at'	'35.1'	'not assigned.no ontology'
'258414_at'	'35.1'	'not assigned.no ontology'
'266503_at'	'35.1'	'not assigned.no ontology'
'255026_at'	'35.1'	'not assigned.no ontology'
'259421_at'	'35.1'	'not assigned.no ontology'
'259201_at'	'35.1'	'not assigned.no ontology'
'262577_at'	'35.1'	'not assigned.no ontology'
'264471_at'	'35.1'	'not assigned.no ontology'
'255012_at'	'35.1'	'not assigned.no ontology'
'264880_at'	'35.1'	'not assigned.no ontology'
'266211_at'	'35.1'	'not assigned.no ontology'
'255682_at'	'35.1'	'not assigned.no ontology'
'255136_s_at'	'35.1'	'not assigned.no ontology'
'257705_at'	'35.1'	'not assigned.no ontology'
'252807_at'	'35.1'	'not assigned.no ontology'
'253410_at'	'35.1'	'not assigned.no ontology'
'247087_at'	'35.1'	'not assigned.no ontology'
'257349_at'	'35.1'	'not assigned.no ontology'
'247127_at'	'35.1'	'not assigned.no ontology'
'245860_at'	'35.1'	'not assigned.no ontology'
'265593_s_at'	'35.1'	'not assigned.no ontology'
'265398_at'	'35.1'	'not assigned.no ontology'
'265264_at'	'35.1'	'not assigned.no ontology'
'267005_at'	'35.1'	'not assigned.no ontology'
'248410_at'	'35.1'	'not assigned.no ontology'
'245180_at'	'35.1'	'not assigned.no ontology'
'245131_s_at'	'35.1'	'not assigned.no ontology'
'246289_at'	'35.1'	'not assigned.no ontology'
'257726_at'	'35.1'	'not assigned.no ontology'
'265834_at'	'35.1'	'not assigned.no ontology'
'245770_at'	'35.1'	'not assigned.no ontology'
'266949_s_at'	'35.1'	'not assigned.no ontology'
'264222_at'	'35.1'	'not assigned.no ontology'
'260276_at'	'35.1'	'not assigned.no ontology'
'251743_at'	'35.1'	'not assigned.no ontology'
'260616_at'	'35.1'	'not assigned.no ontology'
'245905_at'	'35.1'	'not assigned.no ontology'
'255429_at'	'35.1'	'not assigned.no ontology'
'249524_at'	'35.1'	'not assigned.no ontology'
'257781_at'	'35.1'	'not assigned.no ontology'
'254727_at'	'35.1'	'not assigned.no ontology'
'247780_at'	'35.1'	'not assigned.no ontology'
'263651_at'	'35.1'	'not assigned.no ontology'
'260249_s_at'	'35.1'	'not assigned.no ontology'
'259089_at'	'35.1'	'not assigned.no ontology'
'254518_at'	'35.1'	'not assigned.no ontology'
'256420_at'	'35.1'	'not assigned.no ontology'
'247329_at'	'35.1'	'not assigned.no ontology'
'255714_at'	'35.1'	'not assigned.no ontology'
'253950_at'	'35.1'	'not assigned.no ontology'
'254524_at'	'35.1'	'not assigned.no ontology'
'248715_at'	'35.1'	'not assigned.no ontology'
'255055_at'	'35.1'	'not assigned.no ontology'
'261154_at'	'35.1'	'not assigned.no ontology'
'253452_at'	'35.1'	'not assigned.no ontology'
'264968_at'	'35.1'	'not assigned.no ontology'
'255626_at'	'35.1'	'not assigned.no ontology'
'257963_at'	'35.1'	'not assigned.no ontology'
'259835_at'	'35.1'	'not assigned.no ontology'
'251332_at'	'35.1'	'not assigned.no ontology'
'264617_at'	'35.1'	'not assigned.no ontology'
'246793_at'	'35.1'	'not assigned.no ontology'
'265148_at'	'35.1'	'not assigned.no ontology'
'264761_at'	'35.1'	'not assigned.no ontology'
'267608_at'	'35.1'	'not assigned.no ontology'
'261201_at'	'35.1'	'not assigned.no ontology'
'262395_at'	'35.1'	'not assigned.no ontology'
'257094_at'	'35.1'	'not assigned.no ontology'
'261333_at'	'35.1'	'not assigned.no ontology'
'254041_at'	'35.1'	'not assigned.no ontology'
'255010_at'	'35.1'	'not assigned.no ontology'
